epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
333,317,11,3,5,0,2,--,--,000,82,82,0,121442,121442
350,318,5,1,5,0,3,---,---,000,112,112,0,165872,165872
334,318,11,3,5,0,2,--,--,000,82,82,0,121442,121442
351,319,5,1,5,0,3,---,---,000,111,111,0,164391,164391
335,319,11,3,5,0,2,--,--,000,81,81,0,119961,119961
352,320,5,1,5,0,3,---,---,000,108,108,0,159948,159948
336,320,11,3,5,0,2,--,--,000,82,82,0,121442,121442
353,321,5,1,5,0,3,---,---,000,112,112,0,165872,165872
337,321,11,3,5,0,2,--,--,000,81,81,0,119961,119961
354,322,5,1,5,0,3,---,---,000,112,112,0,165872,165872
338,322,11,3,5,0,2,--,--,000,82,82,0,121442,121442
355,323,5,1,5,0,3,---,---,000,113,113,0,167353,167353
339,323,11,3,5,0,2,--,--,000,82,82,0,121442,121442
356,324,5,1,5,0,3,---,---,000,110,110,0,162910,162910
340,324,11,3,5,0,2,--,--,000,84,84,0,124404,124404
357,325,5,1,5,0,3,---,---,000,111,111,0,164391,164391
341,325,11,3,5,0,2,--,--,000,81,81,0,119961,119961
358,326,5,1,5,0,3,---,---,000,110,110,0,162910,162910
342,326,11,3,5,0,2,--,--,000,83,83,0,122923,122923
359,327,5,1,5,0,3,---,---,000,111,111,0,164391,164391
343,327,11,3,5,0,2,--,--,000,84,84,0,124404,124404
360,328,5,1,5,0,3,---,---,000,109,109,0,161429,161429
344,328,11,3,5,0,2,--,--,000,83,83,0,122923,122923
361,329,5,1,5,0,3,---,---,000,111,111,0,164391,164391
345,329,11,3,5,0,2,--,--,000,82,82,0,121442,121442
362,330,5,1,5,0,3,---,---,000,112,112,0,165872,165872
346,330,11,3,5,0,2,--,--,000,82,82,0,121442,121442
363,331,5,1,5,0,3,---,---,000,111,111,0,164391,164391
347,331,11,3,5,0,2,--,--,000,83,83,0,122923,122923
364,332,5,1,5,0,3,---,---,000,110,110,0,162910,162910
348,332,11,3,5,0,2,--,--,000,82,82,0,121442,121442
365,333,5,1,5,0,3,---,---,000,110,110,0,162910,162910
